Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
federal-style-grandmother-s-clock-with-sailing-ship-motif,Federal Style Grandmother's Clock with Sailing Ship Motif,"<p>This fine antique American Federal style grandmother's long case clock features book matched crotch grain mahogany and walnut case with bracket feet, and a chamfered block base. The ...</p><p><strong>Materials:</strong> Mahogany, Satinwood</p><p><strong>Category:</strong> Antique 19th Century American Clocks</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"19th Century, Antique, Mahogany, Satinwood",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-091,5000,shopify,1,deny,manual,30000,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/299/XXX_8899_1330108200_1-01.jpg?width=2000&quality=90,1,Federal Style Grandmother's Clock with Sailing Ship Motif,FALSE,Federal Style Grandmother's Clock with Sailing Shi | Antique Furniture Co.,"This fine antique American Federal style grandmother's long case clock features book matched crotch grain mahogany and walnut case with bracket feet, and a",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
midcentury-palate-knife-oil-painting-of-notre-dame-cathedral,Midcentury Palate Knife Oil Painting of Notre Dame Cathedral,<p>This palate knife oil of Notre Dame Cathedral was done in the midcentury.</p><p><strong>Materials:</strong> Canvas</p><p><strong>Category:</strong> Vintage 1960s French Paintings</p>,Antique Furniture Co.,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Painting,"French, Canvas",TRUE,Title,Default Title,,,,,ANT-PAINTING-092,5000,shopify,1,deny,manual,8000,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/312/8899_1332817116_2.jpg?width=2000&quality=90,1,Midcentury Palate Knife Oil Painting of Notre Dame Cathedral,FALSE,Midcentury Palate Knife Oil Painting of Notre Dame | Antique Furniture Co.,This palate knife oil of Notre Dame Cathedral was done in the midcentury.,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
midcentury-palate-knife-oil-painting-of-notre-dame-cathedral,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/312/XXX_8899_1332817116_1.jpg?width=2000&quality=90,2,Midcentury Palate Knife Oil Painting of Notre Dame Cathedral - Image 2,,,,,,,,,,,,,,,,,,,,
midcentury-palate-knife-oil-painting-of-notre-dame-cathedral,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/312/XXX_8899_1332817116_1-01.jpg?width=2000&quality=90,3,Midcentury Palate Knife Oil Painting of Notre Dame Cathedral - Image 3,,,,,,,,,,,,,,,,,,,,
collection-of-three-art-glass-perfume-bottles,Collection of Three Art Glass Perfume Bottles,"<p>This set of three beautiful handblown art glass perfume bottles are the work of the ""Glass Act Studio"" of Taiwan. The two outermost bottles feature a gorgeous flashed iridescent colo...</p><p><strong>Materials:</strong> Art Glass</p><p><strong>Category:</strong> Vintage 1970s Taiwanese Vases</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,Art Glass,TRUE,Title,Default Title,,,,,ANT-DECORATIVE-093,5000,shopify,1,deny,manual,600,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/261/XXX_8899_1321050217_1-01.jpg?width=2000&quality=90,1,Collection of Three Art Glass Perfume Bottles,FALSE,Collection of Three Art Glass Perfume Bottles | Antique Furniture Co.,"This set of three beautiful handblown art glass perfume bottles are the work of the ""Glass Act Studio"" of Taiwan. The two outermost bottles feature a gorge",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
early-walnut-trestle-table,Early Walnut Trestle Table,"<p>Beautiful hand -carved captain's table adorned with bare-breasted winged caryatids, lion cartouche.</p><p><strong>Materials:</strong> Walnut</p><p><strong>Category:</strong> Antique 18th Century and Earlier English Desks and Writing Tables</p>",Antique Furniture Co.,Furniture > Tables,Table,"Antique, 18th Century, English, Walnut",TRUE,Title,Default Title,,,,,ANT-TABLE-094,25000,shopify,1,deny,manual,20000,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/358/XXX_8899_1343827699_1-01.jpg?width=2000&quality=90,1,Early Walnut Trestle Table,FALSE,Early Walnut Trestle Table | Antique Furniture Co.,"Beautiful hand -carved captain's table adorned with bare-breasted winged caryatids, lion cartouche.",Furniture > Tables,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
east-lake-mahogany-woven-cane-chair,East Lake Mahogany Woven Cane Chair,"<p>Early Victorian East Lake Elegance. Hand carved back with a new cane seat. 

The seat back is an exquisite example of the popular East Lake style of the early Victorian Period. It'...</p><p><strong>Category:</strong> Antique 19th Century American Chairs</p>",Antique Furniture Co.,Furniture > Chairs,Chair,"19th Century, Antique",TRUE,Title,Default Title,,,,,ANT-CHAIR-095,10000,shopify,1,deny,manual,580,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/65/8899_1278382276_2.jpg?width=2000&quality=90,1,East Lake Mahogany Woven Cane Chair,FALSE,East Lake Mahogany Woven Cane Chair | Antique Furniture Co.,"Early Victorian East Lake Elegance. Hand carved back with a new cane seat. 

The seat back is an exquisite example of the popular East Lake style of the ea",Furniture > Chairs,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
east-lake-mahogany-woven-cane-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/65/XXX_8899_1278094788_1.jpg?width=2000&quality=90,2,East Lake Mahogany Woven Cane Chair - Image 2,,,,,,,,,,,,,,,,,,,,
east-lake-mahogany-woven-cane-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/65/XXX_8899_1278094788_1-01.jpg?width=2000&quality=90,3,East Lake Mahogany Woven Cane Chair - Image 3,,,,,,,,,,,,,,,,,,,,
victorian-silver-plate-water-pitcher-with-ballon-engraving,Victorian Silver Plate Water Pitcher with Ballon Engraving,<p>This elegant and superbly made pitcher was manufactured by C. Webster and Brothers. This pitcher was made around the time that Paul Haenlein flew the first internal combustion motor ...</p><p><strong>Category:</strong> Antique 19th Century American Pitchers</p>,Antique Furniture Co.,Home & Garden > Decor > Vases,Decorative Vessel,"Victorian, 19th Century, Antique",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-096,5000,shopify,1,deny,manual,450,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/182/XXX_8899_1309025663_1-01.jpg?width=2000&quality=90,1,Victorian Silver Plate Water Pitcher with Ballon Engraving,FALSE,Victorian Silver Plate Water Pitcher with Ballon E | Antique Furniture Co.,This elegant and superbly made pitcher was manufactured by C. Webster and Brothers. This pitcher was made around the time that Paul Haenlein flew the first,Home & Garden > Decor > Vases,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
midcentury-classical-wall-art,Midcentury Classical Wall Art,"<p>Midcentury, unusual wall art, hand-painted and colored grisaille architectural and classical scenes on the back of glass (églomisé) with black and gold frame and brass hanging rings.</p><p><strong>Category:</strong> Vintage 1960s Unknown Neoclassical Revival Decorative Art</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,,TRUE,Title,Default Title,,,,,ANT-DECORATIVE-097,5000,shopify,1,deny,manual,800,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/17_13/artglass1/XXX_ArtGlass1_1-01.jpg?width=2000&quality=90,1,Midcentury Classical Wall Art,FALSE,Midcentury Classical Wall Art | Antique Furniture Co.,"Midcentury, unusual wall art, hand-painted and colored grisaille architectural and classical scenes on the back of glass (églomisé) with black and gold fra",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
rococo-style-suede-bench,Rococo Style Suede Bench,"<p>Beautiful caramel suede upholstered bench with carved cabriole legs. Perfect condition.</p><p><strong>Materials:</strong> Suede, Wood</p><p><strong>Category:</strong> Late 20th Century American Rococo Benches</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"20th Century, Suede, Wood, Rococo",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-098,5000,shopify,1,deny,manual,2200,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/22_13/suedebench3/SuedeBench3_l.jpg?width=2000&quality=90,1,Rococo Style Suede Bench,FALSE,Rococo Style Suede Bench | Antique Furniture Co.,Beautiful caramel suede upholstered bench with carved cabriole legs. Perfect condition.,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
rococo-style-suede-bench,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/22_13/suedebench1/ORG_SuedeBench1.jpg?width=2000&quality=90,2,Rococo Style Suede Bench - Image 2,,,,,,,,,,,,,,,,,,,,
rococo-style-suede-bench,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/22_13/suedebench1/XXX_SuedeBench1_A-01.jpg?width=2000&quality=90,3,Rococo Style Suede Bench - Image 3,,,,,,,,,,,,,,,,,,,,
rockford-silver-company-pitcher-with-wedding-engraving,Rockford Silver Company Pitcher with Wedding Engraving,<p>This silver plated Victorian pitcher features highly stylized floral motifs that seamlessly bend styles from across the centuries and across the continents. It is a perfect example o...</p><p><strong>Materials:</strong> Metal</p><p><strong>Category:</strong> Antique 19th Century American Pitchers</p>,Antique Furniture Co.,Home & Garden > Decor > Vases,Decorative Vessel,"19th Century, Antique, Metal",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-099,5000,shopify,1,deny,manual,440,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/181/XXX_8899_1309021808_1-01.jpg?width=2000&quality=90,1,Rockford Silver Company Pitcher with Wedding Engraving,FALSE,Rockford Silver Company Pitcher with Wedding Engra | Antique Furniture Co.,This silver plated Victorian pitcher features highly stylized floral motifs that seamlessly bend styles from across the centuries and across the continents,Home & Garden > Decor > Vases,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-ornate-indian-silver-plated-white-bronze-torcheires,Pair of Ornate Indian Silver Plated White Bronze Torcheires,<p>This pair of ornate silver torchieres were produced by Indian craftsmen. They sit on three scrolled feet and laden with grape vines climbing up the body. These pieces were cast of wh...</p><p><strong>Category:</strong> Vintage 1950s Indian Candle Holders</p>,Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"Indian, Ornate",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-100,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/260/XXX_8899_1320958810_1-01.jpg?width=2000&quality=90,1,Pair of Ornate Indian Silver Plated White Bronze Torcheires,FALSE,Pair of Ornate Indian Silver Plated White Bronze T | Antique Furniture Co.,This pair of ornate silver torchieres were produced by Indian craftsmen. They sit on three scrolled feet and laden with grape vines climbing up the body. T,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
napoleon-iii-style-painted-trumeau,Napoleon III Style Painted Trumeau,"<p>This lovely Second Empire trumeau mirror in carved French walnut with shaped, bevelled mirror and beautiful painted panel in sepia tones depicting classical putti in the style of Lou...</p><p><strong>Materials:</strong> Mirror</p><p><strong>Category:</strong> Antique 1860s French Trumeau Mirrors</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"Antique, French, Mirror",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-101,5000,shopify,1,deny,manual,24000,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/49_14/trumeau_mirror2/Trumeau_mirror2_l.jpeg?width=2000&quality=90,1,Napoleon III Style Painted Trumeau,FALSE,Napoleon III Style Painted Trumeau | Antique Furniture Co.,"This lovely Second Empire trumeau mirror in carved French walnut with shaped, bevelled mirror and beautiful painted panel in sepia tones depicting classica",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
napoleon-iii-style-painted-trumeau,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/50_14/1455322/ORG_1455322.jpeg?width=2000&quality=90,2,Napoleon III Style Painted Trumeau - Image 2,,,,,,,,,,,,,,,,,,,,
napoleon-iii-style-painted-trumeau,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/50_14/1455322/1455322_l_s.jpeg?width=2000&quality=90,3,Napoleon III Style Painted Trumeau - Image 3,,,,,,,,,,,,,,,,,,,,
tribal-resin-lamp-designed-by-joanne-hollingsworth,Tribal Resin Lamp Designed by Joanne Hollingsworth,"<p>This beautiful resin table lamp is graced with a gold tribal maze motif. It sits on a bevelled wooden base and features a wooden spherical finial. The sensuous hourglass shape of the...</p><p><strong>Materials:</strong> Silk, Resin, Wood</p><p><strong>Category:</strong> Vintage 1970s American Table Lamps</p>",Antique Furniture Co.,Home & Garden > Lighting,Lighting,"Silk, Resin, Wood",TRUE,Title,Default Title,,,,,ANT-LIGHTING-102,5000,shopify,1,deny,manual,370,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/257/XXX_8899_1320266396_1-01.jpg?width=2000&quality=90,1,Tribal Resin Lamp Designed by Joanne Hollingsworth,FALSE,Tribal Resin Lamp Designed by Joanne Hollingsworth | Antique Furniture Co.,This beautiful resin table lamp is graced with a gold tribal maze motif. It sits on a bevelled wooden base and features a wooden spherical finial. The sens,Home & Garden > Lighting,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
chinese-export-porcelain-urn-lamps,Chinese Export  Porcelain Urn Lamps,<p>This pair of Chinese export porcelain urns has shield shaped bodies molded with a husk garland below an oval panel with molded border raised on waisted stems and feature integral fau...</p><p><strong>Materials:</strong> Brass</p><p><strong>Category:</strong> 20th Century Chinese Table Lamps</p>,Antique Furniture Co.,Home & Garden > Lighting,Lighting,"20th Century, Chinese, Brass",TRUE,Title,Default Title,,,,,ANT-LIGHTING-103,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/120/XXX_8899_1296592900_1-01.jpg?width=2000&quality=90,1,Chinese Export  Porcelain Urn Lamps,FALSE,Chinese Export  Porcelain Urn Lamps | Antique Furniture Co.,This pair of Chinese export porcelain urns has shield shaped bodies molded with a husk garland below an oval panel with molded border raised on waisted ste,Home & Garden > Lighting,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
egyptian-pharaoh-riding-crop,Egyptian Pharaoh Riding Crop,"<p>Old braided leather riding crop with bejeweled carved Horn Egyptian pharaoh head handle.</p><p><strong>Materials:</strong> Leather, Horn</p><p><strong>Category:</strong> 20th Century Egyptian Collectibles and Curiosities</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"20th Century, Leather, Horn",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-104,5000,shopify,1,deny,manual,580,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/22_13/egyptwhip2/EgyptWhip2_l.jpg?width=2000&quality=90,1,Egyptian Pharaoh Riding Crop,FALSE,Egyptian Pharaoh Riding Crop | Antique Furniture Co.,Old braided leather riding crop with bejeweled carved Horn Egyptian pharaoh head handle.,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
egyptian-pharaoh-riding-crop,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/22_13/egyptwhip1/ORG_EgyptWhip1.jpg?width=2000&quality=90,2,Egyptian Pharaoh Riding Crop - Image 2,,,,,,,,,,,,,,,,,,,,
egyptian-pharaoh-riding-crop,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/22_13/egyptwhip1/XXX_EgyptWhip1_A-01.jpg?width=2000&quality=90,3,Egyptian Pharaoh Riding Crop - Image 3,,,,,,,,,,,,,,,,,,,,
marie-antionette-style-limoge-box,Marie Antionette Style Limoge Box,<p>Beautiful porcelain Limoges box hand-painted rose flowerettes adorned with painted gold designs and gold hardware.</p><p><strong>Category:</strong> Antique 18th Century and Earlier French Jewelry Boxes</p>,Antique Furniture Co.,Apparel & Accessories > Jewelry,Jewelry,"Antique, 18th Century, French",TRUE,Title,Default Title,,,,,ANT-JEWELRY-105,5000,shopify,1,deny,manual,900,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/52_12/limoges1/XXX_limoges1-01.jpg?width=2000&quality=90,1,Marie Antionette Style Limoge Box,FALSE,Marie Antionette Style Limoge Box | Antique Furniture Co.,Beautiful porcelain Limoges box hand-painted rose flowerettes adorned with painted gold designs and gold hardware.,Apparel & Accessories > Jewelry,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
oval-american-empire-table-with-claw-feet,Oval American Empire Table with Claw Feet,<p>Beautiful Mahogany Empire table with claw feet and its original casters. Pillar legs. Brass hardware on drawers with dovetail detail inside.</p><p><strong>Category:</strong> Antique Early 19th Century North American Empire Tables</p>,Antique Furniture Co.,Furniture > Tables,Table,"19th Century, Antique, Empire",TRUE,Title,Default Title,,,,,ANT-TABLE-106,25000,shopify,1,deny,manual,11000,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/1121189/f_82447331504006604270/8244733_master.jpg?width=2000&quality=90,1,Oval American Empire Table with Claw Feet,FALSE,Oval American Empire Table with Claw Feet | Antique Furniture Co.,Beautiful Mahogany Empire table with claw feet and its original casters. Pillar legs. Brass hardware on drawers with dovetail detail inside.,Furniture > Tables,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
blue-purple-and-orange-porcelain-pitchers-from-china,"Blue, Purple and Orange Porcelain Pitchers from China","<p>Beautiful trio of pulled handle, handmade, hand thrown porcelain pitchers each with a face motif atop the handle with hand-painted floral glaze of purple, orange and gold.</p><p><strong>Materials:</strong> Porcelain</p><p><strong>Category:</strong> Mid-20th Century Chinese Anglo-Japanese Ceramics</p>",Antique Furniture Co.,Home & Garden > Decor > Vases,Decorative Vessel,"20th Century, Chinese, Porcelain",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-107,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/f_8899/1502477219206/Pitchers_4_master.jpg?width=2000&quality=90,1,"Blue, Purple and Orange Porcelain Pitchers from China",FALSE,"Blue, Purple and Orange Porcelain Pitchers from Ch | Antique Furniture Co.","Beautiful trio of pulled handle, handmade, hand thrown porcelain pitchers each with a face motif atop the handle with hand-painted floral glaze of purple, ",Home & Garden > Decor > Vases,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
blue-purple-and-orange-porcelain-pitchers-from-china,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/1121189/f_82449131522140648180/8244913_master.jpg?width=2000&quality=90,2,"Blue, Purple and Orange Porcelain Pitchers from China - Image 2",,,,,,,,,,,,,,,,,,,,
oak-dutch-table-and-bench,Oak Dutch Table and Bench,"<p>Well crafted Dutch stool or side table, made of oak.</p><p><strong>Category:</strong> Mid-20th Century European Dutch Colonial Footstools</p>",Antique Furniture Co.,Furniture > Tables,Table,"Colonial, 20th Century",TRUE,Title,Default Title,,,,,ANT-TABLE-108,25000,shopify,1,deny,manual,2200,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/1121189/f_77152031530717122011/7715203_master.jpg?width=2000&quality=90,1,Oak Dutch Table and Bench,FALSE,Oak Dutch Table and Bench | Antique Furniture Co.,"Well crafted Dutch stool or side table, made of oak.",Furniture > Tables,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
turn-of-the-century-copper-strainers,Turn of the Century Copper Strainers,"<p>Two copper strainers, large is 12 inch diameter, tin lined with a triangular hanging loop and the holes are arranged in a petaled flower pattern.
Small is 9 inches in diameter, soli...</p><p><strong>Category:</strong> Early 20th Century American American Colonial Platters and Serveware</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"Colonial, 20th Century",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-109,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/06_15/1738622/1738622_l_s.jpeg?width=2000&quality=90,1,Turn of the Century Copper Strainers,FALSE,Turn of the Century Copper Strainers | Antique Furniture Co.,"Two copper strainers, large is 12 inch diameter, tin lined with a triangular hanging loop and the holes are arranged in a petaled flower pattern.
Small is ",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
antique-german-fish-and-lobster-copper-moulds,Antique German Fish and Lobster Copper Moulds,"<p>Maker's mark: Christian Wagner, Rein, Kupfer, made in Germany
with brass hanging rings.</p><p><strong>Materials:</strong> Copper</p><p><strong>Category:</strong> Early 20th Century German Decorative Art</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"20th Century, Antique, Copper",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-110,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/10_15/img_8259/IMG_8259_l.jpeg?width=2000&quality=90,1,Antique German Fish and Lobster Copper Moulds,FALSE,Antique German Fish and Lobster Copper Moulds | Antique Furniture Co.,"Maker's mark: Christian Wagner, Rein, Kupfer, made in Germany
with brass hanging rings.",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
antique-german-fish-and-lobster-copper-moulds,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/10_15/org_img_8257/ORG_ORG_IMG_8257.jpeg?width=2000&quality=90,2,Antique German Fish and Lobster Copper Moulds - Image 2,,,,,,,,,,,,,,,,,,,,
antique-german-fish-and-lobster-copper-moulds,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/10_15/org_img_8257/ORG_IMG_8257_s.jpeg?width=2000&quality=90,3,Antique German Fish and Lobster Copper Moulds - Image 3,,,,,,,,,,,,,,,,,,,,
pair-of-blue-painted-elm-yoke-back-officials-hat-chairs,Pair of Blue Painted Elm Yoke Back Officials Hat Chairs,"<p>Beautiful tall pale blue chairs made for tall hat officials. Yolk back detail at top.
Good luck symbol painted in gold paint or gold leaf, chairs trimmed in same color.
From Shanghai.</p><p><strong>Materials:</strong> Elm</p><p><strong>Category:</strong> Early 20th Century Chinese Chinese Export Chairs</p>",Antique Furniture Co.,Furniture > Chairs,Chair,"20th Century, Chinese, Elm",TRUE,Title,Default Title,,,,,ANT-CHAIR-111,10000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/1121189/f_77151331506346251846/7715133_master.jpg?width=2000&quality=90,1,Pair of Blue Painted Elm Yoke Back Officials Hat Chairs,FALSE,Pair of Blue Painted Elm Yoke Back Officials Hat C | Antique Furniture Co.,"Beautiful tall pale blue chairs made for tall hat officials. Yolk back detail at top.
Good luck symbol painted in gold paint or gold leaf, chairs trimmed i",Furniture > Chairs,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
vintage-venetian-blue-lantern-style-floor-lamp,Vintage Venetian Blue Lantern Style Floor Lamp,<p>Wrought iron works for frame. Rectangular framed blue bubble glass shade. One standard bulb in centre. Wired for 20th century lighting.</p><p><strong>Materials:</strong> Wrought Iron</p><p><strong>Category:</strong> Vintage 1940s Mid-Century Modern Floor Lamps</p>,Antique Furniture Co.,Home & Garden > Lighting,Lighting,"Mid-Century, Modern, Wrought Iron, Vintage",TRUE,Title,Default Title,,,,,ANT-LIGHTING-112,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/1121189/f_77153931497521446137/7715393_s.jpg?width=2000&quality=90,1,Vintage Venetian Blue Lantern Style Floor Lamp,FALSE,Vintage Venetian Blue Lantern Style Floor Lamp | Antique Furniture Co.,Wrought iron works for frame. Rectangular framed blue bubble glass shade. One standard bulb in centre. Wired for 20th century lighting.,Home & Garden > Lighting,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-gold-trimmed-neoclassical-opera-chairs,Pair of Gold Trimmed Neoclassical Opera Chairs,"<p>Classical in form, with gorgeous detail, these upholstered seats are well-made and in great condition!!</p><p><strong>Materials:</strong> Fruitwood</p><p><strong>Category:</strong> Early 20th Century Italian Neoclassical Chairs</p>",Antique Furniture Co.,Furniture > Chairs,Chair,"20th Century, Italian, Fruitwood",TRUE,Title,Default Title,,,,,ANT-CHAIR-113,10000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/f_8899/1502476138331/OperaChairs_2_master.jpg?width=2000&quality=90,1,Pair of Gold Trimmed Neoclassical Opera Chairs,FALSE,Pair of Gold Trimmed Neoclassical Opera Chairs | Antique Furniture Co.,"Classical in form, with gorgeous detail, these upholstered seats are well-made and in great condition!!",Furniture > Chairs,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-gold-trimmed-neoclassical-opera-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/1121189/f_82446131505213334235/8244613_master.jpg?width=2000&quality=90,2,Pair of Gold Trimmed Neoclassical Opera Chairs - Image 2,,,,,,,,,,,,,,,,,,,,
vintage-century-clover-occasional-table,Vintage Century Clover Occasional Table,<p>Oak occasional table. Stamped by century.</p><p><strong>Materials:</strong> Oak</p><p><strong>Category:</strong> Mid-20th Century American Tables</p>,Antique Furniture Co.,Furniture > Tables,Table,"20th Century, Oak, Vintage",TRUE,Title,Default Title,,,,,ANT-TABLE-114,25000,shopify,1,deny,manual,1800,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/1121189/f_77150631510642470409/7715063_master.jpg?width=2000&quality=90,1,Vintage Century Clover Occasional Table,FALSE,Vintage Century Clover Occasional Table | Antique Furniture Co.,Oak occasional table. Stamped by century.,Furniture > Tables,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
hand-crafted-moroccan-lantern-with-colored-panes,Hand Crafted Moroccan Lantern with Colored Panes,"<p>Lantern with corner compartments and glass colored planes.
Bronze toned filigree frame which can stand or hang.
May house candles or electric bulbs.
&nbsp;</p><p><strong>Materials:</strong> Metal</p><p><strong>Category:</strong> Early 20th Century Indian Anglo Raj Lanterns</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"Anglo Raj, Indian, 20th Century, Metal",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-115,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/1121189/f_77150431506420816773/7715043_master.jpg?width=2000&quality=90,1,Hand Crafted Moroccan Lantern with Colored Panes,FALSE,Hand Crafted Moroccan Lantern with Colored Panes | Antique Furniture Co.,"Lantern with corner compartments and glass colored planes.
Bronze toned filigree frame which can stand or hang.
May house candles or electric bulbs.
&nbsp;",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
